tau1,tau2,train_auc,test_auc
27,28,0.7244444444444444,0.5906642936390533
27,29,0.7733333333333333,0.5763972355769231
27,30,0.76,0.5400910687869822
27,31,0.7644444444444445,0.5289559448964497
27,32,0.76,0.5092513406065089
27,33,0.7022222222222222,0.4841265255177515
27,34,0.6666666666666667,0.4864205806213018
27,35,0.7111111111111111,0.4969662999260356
27,36,0.7422222222222221,0.5293257673816568
27,37,0.7466666666666667,0.5287941475591716
27,38,0.7555555555555555,0.5245816383136095
27,39,0.7422222222222223,0.5199299648668639
27,40,0.711111111111111,0.5167055750739645
27,41,0.7022222222222223,0.4960533006656805
27,42,0.7111111111111111,0.4883910410502959
27,43,0.7066666666666667,0.48703309911242604
27,44,0.7422222222222222,0.49530209874260356
27,45,0.7511111111111111,0.506755038831361
27,46,0.7866666666666667,0.505379761464497
27,47,0.76,0.5016873150887574
27,48,0.7644444444444445,0.49793708394970415
27,49,0.7466666666666666,0.4931929548816568
27,50,0.7377777777777778,0.48773229474852076
28,1,0.6933333333333334,0.4866459411982248
28,2,0.7155555555555555,0.48011626294378695
28,3,0.7155555555555555,0.47811113165680474
28,4,0.7155555555555555,0.4802491678994083
28,5,0.7244444444444444,0.48435188609467456
28,6,0.7377777777777779,0.49166165865384615
28,7,0.768888888888889,0.5044147559171598
28,8,0.7777777777777778,0.5119209966715976
28,9,0.7777777777777778,0.5152378420857988
28,10,0.7955555555555556,0.5208487426035502
28,11,0.8044444444444445,0.5285919008875739
28,12,0.8177777777777777,0.5341739090236687
28,13,0.8222222222222222,0.5379068047337279
28,14,0.8222222222222222,0.5396461261094674
28,15,0.8177777777777777,0.538981601331361
28,16,0.8177777777777777,0.5304005639792899
28,17,0.7777777777777778,0.5063043176775148
28,18,0.7244444444444444,0.4926613350591716
28,19,0.7111111111111111,0.491771449704142
28,20,0.7111111111111111,0.49175989275147935
28,21,0.7066666666666667,0.4921817215236687
28,22,0.7066666666666667,0.49273067677514787
28,23,0.7066666666666667,0.49173677884615385
28,24,0.7511111111111111,0.4962150980029586
28,25,0.7555555555555555,0.5375716531065089
28,26,0.7244444444444444,0.5652621116863905
28,27,0.7244444444444444,0.5921666974852071
28,29,0.7777777777777778,0.5626733542899408
28,30,0.7555555555555555,0.5294355584319527
28,31,0.76,0.512469951923077
28,32,0.7511111111111111,0.4995377218934911
28,33,0.7333333333333334,0.48751271264792906
28,34,0.7111111111111111,0.4961862056213018
28,35,0.7422222222222222,0.5206060465976332
28,36,0.7733333333333334,0.5275286612426036
28,37,0.7644444444444445,0.5201090976331361
28,38,0.7688888888888888,0.5153245192307692
28,39,0.768888888888889,0.5082343287721893
28,40,0.7422222222222222,0.5027101053994083
28,41,0.7288888888888889,0.4991505639792899
28,42,0.7244444444444444,0.4967236039201184
28,43,0.7244444444444444,0.49563147189349116
28,44,0.7466666666666667,0.49713965421597633
28,45,0.768888888888889,0.5002831453402367
28,46,0.7866666666666667,0.5000404493343196
28,47,0.76,0.4962613258136095
28,48,0.7511111111111111,0.4941348465236686
28,49,0.7333333333333334,0.4911647096893491
28,50,0.7022222222222222,0.4869579789201184
29,1,0.6933333333333334,0.49757303994082835
29,2,0.72,0.4834966715976331
29,3,0.7422222222222222,0.48078656619822485
29,4,0.7377777777777778,0.49496116863905326
29,5,0.7733333333333334,0.4953656619822485
29,6,0.7733333333333333,0.5037502311390533
29,7,0.7822222222222223,0.510135447485207
29,8,0.7911111111111111,0.5174567769970415
29,9,0.7955555555555556,0.5186644785502958
29,10,0.808888888888889,0.5159081453402367
29,11,0.7955555555555556,0.5159023668639053
29,12,0.7955555555555556,0.5186818139792899
29,13,0.7911111111111111,0.5191036427514794
29,14,0.7955555555555556,0.5191729844674556
29,15,0.7955555555555556,0.5187858265532544
29,16,0.8,0.5107017381656804
29,17,0.7911111111111111,0.5086561575443787
29,18,0.7511111111111111,0.49600707285502954
29,19,0.7377777777777779,0.4927075628698225
29,20,0.7288888888888889,0.49161543084319526
29,21,0.7244444444444444,0.49076599482248523
29,22,0.72,0.49107225406804733
29,23,0.7422222222222222,0.49644045857988167
29,24,0.7644444444444445,0.5153880824704142
29,25,0.76,0.5502900795118344
29,26,0.7377777777777779,0.5614598742603549
29,27,0.7333333333333333,0.5965930103550295
29,28,0.7288888888888889,0.5921840329142012
29,30,0.711111111111111,0.49376502403846156
29,31,0.6977777777777778,0.4960186298076923
29,32,0.7333333333333334,0.48961607803254437
29,33,0.7288888888888889,0.4793650610207101
29,34,0.7244444444444443,0.5059113812869823
29,35,0.76,0.528817261464497
29,36,0.76,0.5488743528106509
29,37,0.7644444444444445,0.5152031712278107
29,38,0.76,0.5105861686390534
29,39,0.76,0.5068243805473372
29,40,0.7333333333333333,0.5008667714497042
29,41,0.7244444444444444,0.49590883875739644
29,42,0.7288888888888889,0.49303115754437865
29,43,0.7333333333333333,0.49179456360946744
29,44,0.7422222222222223,0.4918754622781065
29,45,0.7422222222222223,0.49340675850591714
29,46,0.7466666666666666,0.4960475221893491
29,47,0.7288888888888889,0.49508251664201186
29,48,0.7155555555555556,0.4930716068786982
29,49,0.7111111111111111,0.49021703957100593
29,50,0.6888888888888889,0.48483727810650895
30,1,0.7377777777777778,0.49561991494082835
30,2,0.7422222222222222,0.48444434171597633
30,3,0.7555555555555555,0.48290726701183434
30,4,0.76,0.493435650887574
30,5,0.7866666666666666,0.4996243990384615
30,6,0.7955555555555556,0.5029990292159763
30,7,0.7911111111111111,0.5118400980029586
30,8,0.8,0.5108288646449705
30,9,0.8088888888888889,0.5112911427514792
30,10,0.8133333333333334,0.5131807045118343
30,11,0.8133333333333335,0.5209700906065089
30,12,0.8222222222222223,0.5178323779585798
30,13,0.8177777777777778,0.5188898391272189
30,14,0.808888888888889,0.5088063979289941
30,15,0.808888888888889,0.5106497318786982
30,16,0.8133333333333334,0.5084885817307692
30,17,0.7911111111111111,0.5016699796597633
30,18,0.7644444444444445,0.49861316568047337
30,19,0.7466666666666667,0.49400194156804733
30,20,0.7466666666666667,0.491852348372781
30,21,0.7377777777777778,0.4907255454881657
30,22,0.7244444444444444,0.4907602163461538
30,23,0.7377777777777778,0.49610530695266275
30,24,0.7466666666666667,0.5110715606508875
30,25,0.7422222222222221,0.5391202847633136
30,26,0.7155555555555555,0.5509083764792899
30,27,0.7155555555555555,0.5643375554733728
30,28,0.7066666666666667,0.5593507303994083
30,29,0.6844444444444444,0.4980006471893491
30,31,0.6888888888888889,0.49466646634615385
30,32,0.7244444444444444,0.4838549371301775
30,33,0.6977777777777778,0.4876860669378698
30,34,0.7422222222222222,0.5438239644970415
30,35,0.7422222222222222,0.5570797892011835
30,36,0.7733333333333333,0.5565539478550295
30,37,0.76,0.5537282729289942
30,38,0.7733333333333334,0.5243967270710059
30,39,0.76,0.5149026904585798
30,40,0.7377777777777779,0.5076622596153846
30,41,0.72,0.49707609097633143
30,42,0.7244444444444444,0.4893560465976331
30,43,0.7288888888888889,0.4887319711538462
30,44,0.72,0.49134962093195267
30,45,0.7288888888888889,0.49305427144970415
30,46,0.72,0.4965155787721893
30,47,0.7155555555555555,0.49698941383136086
30,48,0.7155555555555555,0.4953425480769231
30,49,0.6933333333333334,0.4867152829142012
30,50,0.6711111111111111,0.480803901627219
31,1,0.7644444444444445,0.49241286057692313
31,2,0.7733333333333333,0.4842478735207101
31,3,0.7777777777777778,0.4853457840236687
31,4,0.7911111111111111,0.48592941013313606
31,5,0.8044444444444444,0.4971858820266273
31,6,0.8177777777777777,0.5080898668639053
31,7,0.8133333333333334,0.5071479752218935
31,8,0.8311111111111111,0.510037213387574
31,9,0.8355555555555556,0.5154863165680473
31,10,0.8400000000000001,0.5207158376479291
31,11,0.8444444444444446,0.5102163461538461
31,12,0.8400000000000001,0.5058189256656804
31,13,0.8444444444444446,0.5042645155325444
31,14,0.8355555555555556,0.5042125092455622
31,15,0.8400000000000001,0.5046574519230769
31,16,0.8488888888888889,0.5060096153846154
31,17,0.8488888888888889,0.5046054456360947
31,18,0.7911111111111111,0.4986593934911243
31,19,0.7644444444444445,0.4924648668639054
31,20,0.7644444444444445,0.49034416605029585
31,21,0.76,0.4892809264053254
31,22,0.7555555555555555,0.4893502681213018
31,23,0.7511111111111111,0.4903846153846154
31,24,0.768888888888889,0.5123139330621302
31,25,0.7911111111111111,0.5227094119822485
31,26,0.7733333333333334,0.5320589866863905
31,27,0.7822222222222223,0.5364101793639053
31,28,0.7555555555555555,0.513608311760355
31,29,0.72,0.49509407359467456
31,30,0.6933333333333334,0.4924244175295858
31,32,0.7511111111111111,0.4755570451183432
31,33,0.7022222222222223,0.48072300295857984
31,34,0.7733333333333333,0.5702547152366864
31,35,0.8177777777777777,0.5645629160502958
31,36,0.8133333333333334,0.5651580991124261
31,37,0.808888888888889,0.5589115661982249
31,38,0.7911111111111111,0.549741124260355
31,39,0.7955555555555556,0.5380165957840237
31,40,0.7911111111111111,0.5224089312130178
31,41,0.7555555555555555,0.5124179456360947
31,42,0.7466666666666666,0.4989714312130177
31,43,0.7244444444444444,0.4852822207840237
31,44,0.7377777777777779,0.4885412814349112
31,45,0.7333333333333334,0.49475892196745563
31,46,0.7555555555555555,0.502577200443787
31,47,0.7377777777777778,0.5005373982988166
31,48,0.7066666666666667,0.4966773761094675
31,49,0.6933333333333334,0.49363789755917153
31,50,0.6933333333333334,0.4798331176035503
32,1,0.7688888888888888,0.49290980954142016
32,2,0.7822222222222222,0.4883505917159764
32,3,0.7866666666666666,0.4891306860207101
32,4,0.8044444444444444,0.48861062315088766
32,5,0.8177777777777777,0.4941001756656805
32,6,0.8177777777777778,0.5033977440828402
32,7,0.8444444444444446,0.509829188239645
32,8,0.8622222222222222,0.513608311760355
32,9,0.8577777777777778,0.5087428346893491
32,10,0.8666666666666667,0.5047094582100592
32,11,0.8622222222222222,0.49895987426035504
32,12,0.8622222222222222,0.5037849019970414
32,13,0.8666666666666667,0.504432091346154
32,14,0.8533333333333334,0.4980122041420118
32,15,0.8444444444444446,0.49575281989644976
32,16,0.84,0.4969778568786982
32,17,0.8444444444444446,0.5049868250739644
32,18,0.8044444444444445,0.4977637296597633
32,19,0.8044444444444445,0.4939903846153846
32,20,0.7777777777777778,0.490378836908284
32,21,0.7777777777777779,0.48828125
32,22,0.7466666666666667,0.4888822115384615
32,23,0.7822222222222222,0.49117048816568043
32,24,0.8044444444444445,0.4946722448224852
32,25,0.8044444444444444,0.5053855399408285
32,26,0.7955555555555556,0.5063274315828402
32,27,0.7955555555555556,0.509621163091716
32,28,0.7955555555555556,0.5056802422337279
32,29,0.7422222222222222,0.4938921505177515
32,30,0.7066666666666667,0.4886048446745562
32,31,0.7377777777777778,0.4812083949704142
32,33,0.72,0.5549879807692308
32,34,0.7866666666666667,0.5976504715236686
32,35,0.8533333333333333,0.5943162906804733
32,36,0.8622222222222222,0.5804421690088757
32,37,0.8177777777777777,0.5621070636094675
32,38,0.8266666666666667,0.5533411150147929
32,39,0.8133333333333334,0.5448698687130178
32,40,0.7955555555555556,0.5310939811390534
32,41,0.7777777777777779,0.5203517936390533
32,42,0.7733333333333334,0.511302699704142
32,43,0.7555555555555555,0.5072982156065089
32,44,0.7555555555555555,0.5041547244822485
32,45,0.768888888888889,0.5044263128698224
32,46,0.7733333333333334,0.5070555196005917
32,47,0.7599999999999999,0.5063794378698225
32,48,0.7377777777777778,0.49770016642011833
32,49,0.6933333333333334,0.4914247411242604
32,50,0.6755555555555556,0.48763406065088755
33,1,0.7688888888888888,0.5002600314349113
33,2,0.7822222222222223,0.4917078864644971
33,3,0.7911111111111111,0.4926093287721894
33,4,0.8088888888888889,0.4918234559911242
33,5,0.8355555555555556,0.5000751201923077
33,6,0.8311111111111111,0.5082978920118344
33,7,0.8355555555555556,0.5098465236686391
33,8,0.8533333333333334,0.5125335151627219
33,9,0.8533333333333333,0.5094246948964497
33,10,0.8577777777777778,0.5019589034763313
33,11,0.8444444444444444,0.496925850591716
33,12,0.8444444444444444,0.49464335244082835
33,13,0.8444444444444444,0.4976134892751479
33,14,0.8355555555555556,0.49140740569526625
33,15,0.8400000000000001,0.4934067585059172
33,16,0.8400000000000001,0.49590883875739644
33,17,0.8133333333333334,0.5031319341715976
33,18,0.7911111111111111,0.49537144045857995
33,19,0.768888888888889,0.49119938054733725
33,20,0.7644444444444445,0.4880847818047337
33,21,0.7288888888888889,0.4864090236686391
33,22,0.711111111111111,0.48643213757396453
33,23,0.7422222222222222,0.4884314903846154
33,24,0.7511111111111111,0.49137273483727806
33,25,0.7377777777777778,0.4925746579142012
33,26,0.7288888888888889,0.49296759430473375
33,27,0.7333333333333333,0.4931178346893491
33,28,0.72,0.4912860576923077
33,29,0.6977777777777778,0.4845945821005917
33,30,0.6933333333333334,0.48219073594674555
33,31,0.6933333333333334,0.47908191568047337
33,32,0.7066666666666667,0.5518560465976331
33,34,0.7822222222222223,0.6034289478550297
33,35,0.8044444444444445,0.6642358542899409
33,36,0.8222222222222223,0.6163207285502958
33,37,0.8177777777777778,0.5880928716715976
33,38,0.7866666666666666,0.55078125
33,39,0.7822222222222223,0.540726701183432
33,40,0.7733333333333333,0.5315389238165681
33,41,0.7377777777777779,0.5146888868343196
33,42,0.7333333333333333,0.509014423076923
33,43,0.7244444444444444,0.5073964497041421
33,44,0.7155555555555556,0.5040853827662722
33,45,0.7288888888888889,0.5029007951183432
33,46,0.7333333333333334,0.5069977348372781
33,47,0.7333333333333334,0.5054144323224852
33,48,0.7155555555555555,0.5000346708579881
33,49,0.7022222222222223,0.4932680750739645
33,50,0.6711111111111111,0.48748959874260356
34,1,0.7111111111111111,0.5069919563609468
34,2,0.7155555555555556,0.5060558431952663
34,3,0.7288888888888889,0.5050099389792899
34,4,0.7466666666666667,0.5049752681213018
34,5,0.7733333333333333,0.5090837647928994
34,6,0.8044444444444445,0.516954049556213
34,7,0.7955555555555556,0.5213919193786982
34,8,0.7822222222222223,0.5181559726331361
34,9,0.8088888888888889,0.5136603180473372
34,10,0.8133333333333334,0.5111871301775148
34,11,0.8355555555555555,0.5109270987426036
34,12,0.8488888888888889,0.5101470044378699
34,13,0.8577777777777778,0.5107248520710059
34,14,0.8444444444444446,0.5131864829881656
34,15,0.8133333333333334,0.5133540588017752
34,16,0.8,0.5112333579881657
34,17,0.768888888888889,0.5064603365384616
34,18,0.72,0.4970934264053255
34,19,0.7155555555555555,0.4982028938609467
34,20,0.7244444444444444,0.5010863535502958
34,21,0.7155555555555556,0.5013637204142012
34,22,0.7155555555555555,0.5006182969674555
34,23,0.7155555555555556,0.49419263128698226
34,24,0.6755555555555556,0.49156920303254437
34,25,0.6933333333333334,0.4905232988165681
34,26,0.6711111111111111,0.4917945636094675
34,27,0.6933333333333334,0.4955274593195266
34,28,0.6888888888888889,0.4987345136834319
34,29,0.6888888888888889,0.531746948964497
34,30,0.7066666666666667,0.5515729012573966
34,31,0.7333333333333334,0.5675850591715976
34,32,0.76,0.620579465606509
34,33,0.7644444444444445,0.6386834319526626
34,35,0.7777777777777779,0.6665183524408285
34,36,0.7911111111111111,0.6562962278106509
34,37,0.76,0.6017127403846153
34,38,0.7644444444444444,0.5565828402366865
34,39,0.7333333333333333,0.5374676405325444
34,40,0.6844444444444444,0.5263671875000001
34,41,0.6799999999999999,0.5120770155325444
34,42,0.6933333333333334,0.5052526349852071
34,43,0.6977777777777778,0.5019646819526628
34,44,0.6844444444444444,0.501121024408284
34,45,0.7022222222222223,0.502450073964497
34,46,0.7111111111111111,0.5056224574704142
34,47,0.7022222222222223,0.5072115384615384
34,48,0.7022222222222222,0.5064487795857988
34,49,0.7155555555555555,0.5062060835798816
34,50,0.6888888888888889,0.5070381841715976
35,1,0.7111111111111111,0.5208371856508875
35,2,0.6977777777777778,0.5217386279585798
35,3,0.7155555555555556,0.521836862056213
35,4,0.7422222222222222,0.5194099019970414
35,5,0.7555555555555555,0.5183235484467456
35,6,0.7422222222222222,0.5181328587278107
35,7,0.7377777777777779,0.5182542067307693
35,8,0.7466666666666667,0.5191845414201184
35,9,0.7511111111111112,0.5182253143491125
35,10,0.7733333333333333,0.5172834227071006
35,11,0.7822222222222223,0.5181964219674556
35,12,0.7955555555555556,0.5243042714497042
35,13,0.8088888888888889,0.520363350591716
35,14,0.8177777777777778,0.5202188886834319
35,15,0.7911111111111111,0.5181039663461539
35,16,0.7466666666666666,0.5175665680473372
35,17,0.7377777777777778,0.5199877496301775
35,18,0.7155555555555555,0.5217501849112426
35,19,0.7111111111111111,0.5246105306952663
35,20,0.6755555555555556,0.5386348927514792
35,21,0.6755555555555555,0.5489032451923077
35,22,0.6888888888888889,0.550301636464497
35,23,0.6755555555555556,0.5444942677514794
35,24,0.6577777777777778,0.5115222818047337
35,25,0.6577777777777778,0.5110022189349113
35,26,0.6533333333333333,0.5135620839497042
35,27,0.6666666666666667,0.5436332747781065
35,28,0.6888888888888889,0.5456384060650887
35,29,0.6888888888888889,0.5807715421597633
35,30,0.7066666666666667,0.6068440273668639
35,31,0.7466666666666666,0.6151765902366865
35,32,0.76,0.6211919840976331
35,33,0.7644444444444445,0.6609536797337279
35,34,0.7644444444444445,0.6750993897928993
35,36,0.7244444444444444,0.6248150887573964
35,37,0.7066666666666668,0.5914963942307692
35,38,0.6711111111111112,0.567238350591716
35,39,0.6799999999999999,0.5468172152366864
35,40,0.6577777777777778,0.5306374815088757
35,41,0.6622222222222223,0.5207042806952662
35,42,0.6222222222222222,0.5159832655325445
35,43,0.6533333333333333,0.5171678531804733
35,44,0.6533333333333333,0.5203517936390533
35,45,0.6755555555555556,0.5227383043639053
35,46,0.7155555555555556,0.5277193509615385
35,47,0.7066666666666668,0.5291466346153847
35,48,0.6977777777777778,0.5271761741863905
35,49,0.7066666666666666,0.5264596431213018
35,50,0.6755555555555556,0.5242753790680473
36,1,0.7022222222222222,0.5394265440088757
36,2,0.6977777777777778,0.5351331360946745
36,3,0.6977777777777778,0.533058663091716
36,4,0.7200000000000001,0.5309726331360947
36,5,0.7155555555555555,0.5277771357248521
36,6,0.7155555555555555,0.5275286612426036
36,7,0.72,0.5268814718934911
36,8,0.7288888888888889,0.5260378143491125
36,9,0.7288888888888889,0.5262285040680473
36,10,0.7288888888888889,0.5270837185650887
36,11,0.7422222222222222,0.5275228827662721
36,12,0.7511111111111111,0.5274015347633136
36,13,0.7511111111111111,0.5265809911242604
36,14,0.7466666666666666,0.526846801035503
36,15,0.7466666666666667,0.5270143768491123
36,16,0.7422222222222222,0.527840698964497
36,17,0.7333333333333334,0.5340294471153846
36,18,0.6755555555555556,0.5453552607248521
36,19,0.68,0.5523703309911243
36,20,0.6666666666666667,0.5564210428994083
36,21,0.7111111111111111,0.5585359652366864
36,22,0.7022222222222223,0.5594720784023669
36,23,0.7155555555555555,0.5590155787721893
36,24,0.6888888888888889,0.5562650240384615
36,25,0.6488888888888888,0.5557854105029587
36,26,0.6533333333333333,0.5563517011834319
36,27,0.6444444444444444,0.5572762573964497
36,28,0.6622222222222222,0.5877577200443788
36,29,0.6799999999999999,0.5980029585798817
36,30,0.6888888888888889,0.6100279678254438
36,31,0.7155555555555556,0.6177711261094674
36,32,0.7466666666666667,0.6281608265532544
36,33,0.7511111111111111,0.6401685003698225
36,34,0.7511111111111111,0.6584053716715976
36,35,0.7288888888888889,0.6281145987426036
36,37,0.6311111111111112,0.5515035595414202
36,38,0.6488888888888888,0.5427896172337278
36,39,0.6488888888888888,0.5345784023668638
36,40,0.64,0.5236686390532544
36,41,0.6355555555555557,0.5304410133136095
36,42,0.6444444444444445,0.5312384430473372
36,43,0.6444444444444445,0.529152413091716
36,44,0.6488888888888888,0.526719674556213
36,45,0.6711111111111111,0.5285572300295858
36,46,0.72,0.5317758413461539
36,47,0.6977777777777778,0.535092686760355
36,48,0.6933333333333334,0.5341507951183433
36,49,0.6933333333333334,0.5346188517011835
36,50,0.688888888888889,0.5306548169378698
37,1,0.6888888888888889,0.5454246024408285
37,2,0.7022222222222222,0.5408307137573964
37,3,0.7111111111111111,0.5375543176775148
37,4,0.7111111111111111,0.5366875462278107
37,5,0.7288888888888889,0.5341854659763314
37,6,0.7244444444444444,0.5328968657544378
37,7,0.7111111111111111,0.531891410872781
37,8,0.7155555555555555,0.5318047337278107
37,9,0.7111111111111111,0.5318162906804734
37,10,0.7155555555555555,0.532579049556213
37,11,0.7288888888888889,0.5326137204142012
37,12,0.7244444444444444,0.5320474297337279
37,13,0.7333333333333334,0.5310188609467456
37,14,0.7333333333333333,0.530608589127219
37,15,0.7511111111111111,0.5309726331360947
37,16,0.7466666666666666,0.5330471061390533
37,17,0.7066666666666667,0.5389584874260356
37,18,0.6755555555555556,0.553982525887574
37,19,0.6711111111111112,0.5571722448224853
37,20,0.6577777777777778,0.5687869822485208
37,21,0.6666666666666666,0.5664640347633136
37,22,0.6933333333333334,0.568503836908284
37,23,0.6977777777777778,0.5658515162721893
37,24,0.6622222222222223,0.558304826183432
37,25,0.6711111111111111,0.5585359652366864
37,26,0.6577777777777778,0.5580794656065089
37,27,0.6177777777777778,0.5573976053994083
37,28,0.6444444444444444,0.5830193694526628
37,29,0.6666666666666667,0.5948536889792899
37,30,0.6755555555555557,0.6007361778846153
37,31,0.6755555555555556,0.6077339127218935
37,32,0.6844444444444444,0.6144716161242603
37,33,0.7022222222222222,0.617828910872781
37,34,0.7155555555555556,0.6181351701183432
37,35,0.6888888888888889,0.5994129068047337
37,36,0.6266666666666667,0.5537629437869822
37,38,0.6311111111111111,0.5373809633875739
37,39,0.6622222222222223,0.5324577015532544
37,40,0.6088888888888889,0.5385771079881657
37,41,0.64,0.5446271727071006
37,42,0.6222222222222222,0.5454477163461539
37,43,0.6266666666666667,0.5404897836538461
37,44,0.6266666666666667,0.5365835336538461
37,45,0.6355555555555555,0.5344281619822485
37,46,0.6977777777777777,0.5358207747781065
37,47,0.6755555555555557,0.5376698872041421
37,48,0.6755555555555556,0.5387735761834319
37,49,0.6666666666666666,0.5376641087278107
37,50,0.6622222222222223,0.5365257488905326
38,1,0.6933333333333334,0.5443093565088758
38,2,0.7111111111111111,0.5428762943786982
38,3,0.7377777777777778,0.5400101701183432
38,4,0.711111111111111,0.5388718102810652
38,5,0.7333333333333334,0.5385308801775148
38,6,0.7244444444444444,0.539623012204142
38,7,0.72,0.5395652274408284
38,8,0.7155555555555555,0.5346015162721893
38,9,0.7288888888888889,0.5346824149408285
38,10,0.7377777777777778,0.5344743897928994
38,11,0.7377777777777778,0.5348095414201183
38,12,0.7333333333333334,0.5338618713017752
38,13,0.7377777777777778,0.5329257581360947
38,14,0.7555555555555555,0.5329257581360947
38,15,0.76,0.5328621948964497
38,16,0.7555555555555555,0.5354336168639053
38,17,0.7155555555555555,0.5426220414201183
38,18,0.7022222222222222,0.5544101331360947
38,19,0.6533333333333334,0.5691279123520712
38,20,0.6577777777777778,0.5725661057692308
38,21,0.671111111111111,0.5710810373520709
38,22,0.6622222222222223,0.5716877773668638
38,23,0.6711111111111111,0.5655048076923077
38,24,0.6755555555555556,0.5641699796597632
38,25,0.6711111111111111,0.5644300110946746
38,26,0.6488888888888888,0.5617199056952663
38,27,0.6577777777777778,0.5630027274408285
38,28,0.6444444444444444,0.5811875924556213
38,29,0.6577777777777778,0.5907914201183432
38,30,0.6755555555555555,0.5966161242603552
38,31,0.6444444444444445,0.5966970229289941
38,32,0.6666666666666667,0.6016433986686391
38,33,0.6799999999999999,0.6099644045857988
38,34,0.6888888888888889,0.6053705159023669
38,35,0.6444444444444445,0.5783041327662721
38,36,0.6222222222222222,0.5451992418639053
38,37,0.6,0.5366991031804733
38,39,0.6311111111111112,0.5303023298816568
38,40,0.6044444444444445,0.5563805935650887
38,41,0.6311111111111112,0.5609282544378698
38,42,0.6222222222222222,0.5568948779585798
38,43,0.6355555555555555,0.5502034023668638
38,44,0.6222222222222222,0.5419344027366864
38,45,0.64,0.5370862610946746
38,46,0.6711111111111111,0.5375485392011834
38,47,0.6577777777777778,0.5396750184911242
38,48,0.6399999999999999,0.543719951923077
38,49,0.6533333333333333,0.5416339219674556
38,50,0.6711111111111111,0.5323768028846154
39,1,0.7022222222222222,0.5441128883136095
39,2,0.6933333333333334,0.542697161612426
39,3,0.7422222222222222,0.541240985576923
39,4,0.7466666666666666,0.5393398668639053
39,5,0.7333333333333334,0.5391087278106509
39,6,0.7155555555555556,0.5399870562130177
39,7,0.7244444444444444,0.5401893028846154
39,8,0.7422222222222222,0.5394901072485208
39,9,0.7422222222222222,0.5365950906065089
39,10,0.7422222222222222,0.5357456545857988
39,11,0.7377777777777779,0.5374734190088757
39,12,0.7377777777777779,0.5359016734467456
39,13,0.7333333333333334,0.5362021542159763
39,14,0.76,0.5344801682692307
39,15,0.7555555555555555,0.5341450166420119
39,16,0.7688888888888888,0.5364737426035503
39,17,0.72,0.5426856046597633
39,18,0.7022222222222223,0.5508737056213018
39,19,0.6666666666666666,0.5662155602810651
39,20,0.6622222222222222,0.5681686852810651
39,21,0.6577777777777778,0.5679375462278107
39,22,0.6533333333333333,0.5673308062130178
39,23,0.6755555555555556,0.5555253790680473
39,24,0.6799999999999999,0.552670811760355
39,25,0.6799999999999999,0.5550284301035503
39,26,0.6755555555555556,0.558801775147929
39,27,0.6533333333333333,0.5604601978550297
39,28,0.6355555555555555,0.5786508413461539
39,29,0.6488888888888888,0.5852094119822485
39,30,0.6533333333333333,0.5900459966715976
39,31,0.6577777777777778,0.5946918916420119
39,32,0.64,0.598280325443787
39,33,0.6577777777777778,0.6001987795857989
39,34,0.6133333333333333,0.590629622781065
39,35,0.6488888888888888,0.5637539293639053
39,36,0.6177777777777778,0.5436390532544378
39,37,0.6177777777777778,0.5398021449704142
39,38,0.6088888888888889,0.5360345784023668
39,40,0.6088888888888888,0.576923076923077
39,41,0.6222222222222222,0.5836029955621302
39,42,0.6133333333333334,0.5696537536982248
39,43,0.5955555555555555,0.5564152644230769
39,44,0.6177777777777778,0.5468056582840237
39,45,0.6266666666666667,0.5367973372781065
39,46,0.6533333333333333,0.5393109744822485
39,47,0.64,0.541015625
39,48,0.6355555555555554,0.5415934726331362
39,49,0.6444444444444444,0.5384730954142012
39,50,0.6577777777777778,0.5280082747781065
40,1,0.7155555555555555,0.540952061760355
40,2,0.6844444444444444,0.540345321745562
40,3,0.7155555555555556,0.539016272189349
40,4,0.72,0.5368262296597633
40,5,0.7288888888888889,0.5371267104289941
40,6,0.7244444444444444,0.5357225406804733
40,7,0.7288888888888889,0.5336654031065089
40,8,0.7155555555555555,0.5348037629437871
40,9,0.711111111111111,0.5356647559171598
40,10,0.72,0.5365604197485208
40,11,0.7333333333333334,0.5372769508136095
40,12,0.7244444444444444,0.5377450073964497
40,13,0.7466666666666666,0.5369995839497042
40,14,0.7200000000000001,0.5364506286982249
40,15,0.7511111111111112,0.5343010355029586
40,16,0.7555555555555555,0.5334747133875739
40,17,0.7155555555555555,0.5378605769230769
40,18,0.7022222222222222,0.5434945913461539
40,19,0.6444444444444445,0.5528499445266272
40,20,0.6444444444444445,0.5538380639792899
40,21,0.6355555555555555,0.5532486593934911
40,22,0.64,0.5530926405325443
40,23,0.6888888888888889,0.5449969951923077
40,24,0.6888888888888889,0.5407498150887574
40,25,0.6844444444444444,0.5351273576183432
40,26,0.6577777777777778,0.5446271727071006
40,27,0.6444444444444445,0.5564210428994083
40,28,0.6088888888888888,0.5572184726331361
40,29,0.6088888888888889,0.5758078309911242
40,30,0.6088888888888889,0.581343611316568
40,31,0.6311111111111112,0.5844582100591716
40,32,0.6355555555555555,0.5878443971893491
40,33,0.6355555555555555,0.5868967270710059
40,34,0.6266666666666667,0.5746290218195267
40,35,0.6222222222222222,0.5524050018491125
40,36,0.5777777777777777,0.5358034393491125
40,37,0.5777777777777777,0.544297799556213
40,38,0.5911111111111111,0.5638752773668639
